relative_path,status,category,size_bytes,note
.env.example,active_scaffold,misc,228,Active environment template for optional Hugging Face and W&B credentials plus reproducibility defaults.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractCroatianDetectionAccuracyReport.kt,archived_historical,misc,2405,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractCzechDetectionAccuracyReport.kt,archived_historical,misc,2399,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractDanishDetectionAccuracyReport.kt,archived_historical,misc,2401,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractDutchDetectionAccuracyReport.kt,archived_historical,misc,2399,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractEnglishDetectionAccuracyReport.kt,archived_historical,misc,2403,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractEsperantoDetectionAccuracyReport.kt,archived_historical,misc,2407,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractEstonianDetectionAccuracyReport.kt,archived_historical,misc,2405,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractFinnishDetectionAccuracyReport.kt,archived_historical,misc,2403,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractFrenchDetectionAccuracyReport.kt,archived_historical,misc,2401,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractGandaDetectionAccuracyReport.kt,archived_historical,misc,2399,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractGeorgianDetectionAccuracyReport.kt,archived_historical,misc,2405,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractGermanDetectionAccuracyReport.kt,archived_historical,misc,2401,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractGreekDetectionAccuracyReport.kt,archived_historical,misc,2399,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractGujaratiDetectionAccuracyReport.kt,archived_historical,misc,2405,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractHebrewDetectionAccuracyReport.kt,archived_historical,misc,2401,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractHindiDetectionAccuracyReport.kt,archived_historical,misc,2399,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractHungarianDetectionAccuracyReport.kt,archived_historical,misc,2407,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractIcelandicDetectionAccuracyReport.kt,archived_historical,misc,2407,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractIndonesianDetectionAccuracyReport.kt,archived_historical,misc,2409,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractIrishDetectionAccuracyReport.kt,archived_historical,misc,2399,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractItalianDetectionAccuracyReport.kt,archived_historical,misc,2403,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractJapaneseDetectionAccuracyReport.kt,archived_historical,misc,2405,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractKazakhDetectionAccuracyReport.kt,archived_historical,misc,2401,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractKoreanDetectionAccuracyReport.kt,archived_historical,misc,2401,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractLatinDetectionAccuracyReport.kt,archived_historical,misc,2399,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractLatvianDetectionAccuracyReport.kt,archived_historical,misc,2403,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractLithuanianDetectionAccuracyReport.kt,archived_historical,misc,2409,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractMacedonianDetectionAccuracyReport.kt,archived_historical,misc,2409,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractMalayDetectionAccuracyReport.kt,archived_historical,misc,2399,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractMaoriDetectionAccuracyReport.kt,archived_historical,misc,2399,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractMarathiDetectionAccuracyReport.kt,archived_historical,misc,2403,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractMongolianDetectionAccuracyReport.kt,archived_historical,misc,2407,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractNynorskDetectionAccuracyReport.kt,archived_historical,misc,2403,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractOromoDetectionAccuracyReport.kt,archived_historical,misc,2399,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
archive/legacy_generated/pre_2026_03_04_rebuild/Dataset/output/oss_refs/lingua/src/accuracyReport/kotlin/com/github/pemistahl/lingua/report/config/AbstractPersianDetectionAccuracyReport.kt,archived_historical,misc,2403,Archived third-party or reference-source material from the pre-2026-03-04 rebuild; not part of the active execution path.
